Family,SubFamily,ObjectGroup,ObjectName,Assembly Code,Assembly Description,Description,Type Comments,Type Name,Structural Material,Material
Walls,Basic Wall,LCBC_IN_RC KERB_130 x 300H,Basic Wall,B2010120,Ext. Wall - Precast,150mm THK RC KERB,K-4,LCBC_IN_RC KERB_130 x 300H,LCBC_RC KERB,
Walls,Basic Wall,LCBC_IN_RC KERB_125 x 300H,Basic Wall,B2010120,Ext. Wall - Precast,150mm THK RC KERB,,LCBC_IN_RC KERB_125 x 300H,LCBC_RC KERB,
Walls,Basic Wall,LCBC_IN_RC KERB_100 x 125H,Basic Wall,B2010120,Ext. Wall - Precast,100mm THK RC KERB,,LCBC_IN_RC KERB_100 x 125H,LCBC_RC KERB,
Walls,Basic Wall,L166_Wall 380mm,Basic Wall,B2010120,Ext. Wall - Precast,380mm THK PC WALL,RC WALL 380,L166_Wall 380mm,ST-PRECAST CONC,
Walls,Basic Wall,L166_Wall 100mm,Basic Wall,B2010120,Ext. Wall - Precast,400mm THK PC WALL,RC WALL 100,L166_Wall 100mm,ST-PRECAST CONC,
Walls,Basic Wall,LCBC_IN_RC KERB_ 75 x 50H,Basic Wall,B2010120,Ext. Wall - Precast,75mm THK RC KERB,,LCBC_IN_RC KERB_ 75 x 50H,LCBC_RC KERB,
Walls,LCBC_Chute1,LCBC_Chute1,LCBC_Chute1,,,,,LCBC_Chute1,<By Category>,
Generic Models,LCBC_Opening Floor,LCBC_Floor Opening,LCBC_Opening Floor,,,FLOOR OPENING,,LCBC_Floor Opening,,
Generic Models,LCBC_Opening Floor Pipe,LCBC_Floor Pipe Opening,LCBC_Opening Floor Pipe,,,FLOOR PIPE OPENING,,LCBC_Floor Pipe Opening,,
Generic Models,LCBC_Opening Wall,LCBC_Opening Wall,LCBC_Opening Wall,,,WALL OPENING,,LCBC_Opening Wall,,
Generic Models,LCBC_Opening Wall Pipe,LCBC_Opening Wall Pipe,LCBC_Opening Wall Pipe,,,WALL OPENING,,LCBC_Opening Wall Pipe,,
