Family,SubFamily,ObjectGroup,ObjectName,Assembly Code,Assembly Description,Description,Type Comments,Type Name,Structural Material,Material
Structural Framing,LCBC_Precast T-Beam,1000x1400 PT PCB01,LCBC_Precast T-Beam,,,,Beam Precast,1000x1400 PT PCB01,ST-PRECAST CONC,
Structural Framing,LCBC_Precast T-Beam,1450x1500 PT PCB06,LCBC_Precast T-Beam,,,,Beam Precast,1450x1500 PT PCB06,ST-PRECAST CONC,
Structural Framing,LCBC_Precast T-Beam,1000x1500 PT PCB02a,LCBC_Precast T-Beam,,,,Beam Precast,1000x1500 PT PCB02a,ST-PRECAST CONC,
Structural Framing,LCBC_Precast L-Beam,1450x1250 PT PCB07,LCBC_Precast L-Beam,,,,Beam Precast,1450x1250 PT PCB07,ST-PRECAST CONC,
Structural Framing,LCBC_Precast L-Beam,1000x1200 PCB03,LCBC_Precast L-Beam,,,,Beam Precast,1000x1200 PCB03,ST-PRECAST CONC,
Structural Framing,LCBC_Precast L-Beam,1000x1250 PCB04a,LCBC_Precast L-Beam,,,,Beam Precast,1000x1250 PCB04a,ST-PRECAST CONC,
Structural Framing,LCBC_Precast L-Beam,1000/1250x1250 PCB04b (Non-Typical),LCBC_Precast L-Beam,,,,Beam Precast,1000/1250x1250 PCB04b (Non-Typical),ST-PRECAST CONC,
Structural Framing,LCBC_Precast L-Beam,1250x1250 PCB04b (Non-Typical),LCBC_Precast L-Beam,,,,Beam Precast,1250x1250 PCB04b (Non-Typical),ST-PRECAST CONC,
Structural Framing,LCBC_Precast Edge-Beam,1000x1000,LCBC_Precast Edge-Beam,,,,,1000x1000,ST-PRECAST CONC,
Structural Framing,LCBC_Precast Edge-Beam,1250x1000,LCBC_Precast Edge-Beam,,,,,1250x1000,ST-PRECAST CONC,
Structural Framing,LCBC_Concrete-Rectangular Beam1,1000Dx1000W,LCBC_Concrete-Rectangular Beam1,,,,,1000Dx1000W,ST-CONC,
Structural Framing,LCBC_Concrete-Rectangular Beam1,800Dx300W,LCBC_Concrete-Rectangular Beam1,,,,,800Dx300W,ST-CONC,
Structural Framing,LCBC_Concrete-Rectangular Beam1,1000Dx400W,LCBC_Concrete-Rectangular Beam1,,,,,1000Dx400W,ST-CONC,
Structural Framing,LCBC_Concrete-Rectangular Beam1,1100Dx300W (Coupling Beam),LCBC_Concrete-Rectangular Beam1,,,,,1100Dx300W (Coupling Beam),ST-Coupling Beam,
Structural Framing,LCBC_Concrete-Rectangular Beam1,1000/1250Dx1000W,LCBC_Concrete-Rectangular Beam1,,,,,1000/1250Dx1000W,ST-CONC,
Structural Framing,LCBC_Concrete-Rectangular Beam1,300Dx150W,LCBC_Concrete-Rectangular Beam1,,,,,300Dx150W,ST-CONC,
Structural Framing,LCBC_Concrete-Rectangular Beam1,1450Dx600W,LCBC_Concrete-Rectangular Beam1,,,,,1450Dx600W,ST-CONC,
Structural Framing,LCBC_Concrete-Rectangular Beam2,3500Dx300W (Coupling Beam),LCBC_Concrete-Rectangular Beam2,,,,,3500Dx300W (Coupling Beam),ST-Coupling Beam,
Structural Framing,LCBC_Concrete-Rectangular Beam2,1900Dx300W (Coupling Beam),LCBC_Concrete-Rectangular Beam2,,,,,1900Dx300W (Coupling Beam),ST-Coupling Beam,
Structural Framing,LCBC_Concrete-Rectangular Beam2,1700Dx300W (Coupling Beam),LCBC_Concrete-Rectangular Beam2,,,,,1700Dx300W (Coupling Beam),ST-Coupling Beam,
Structural Framing,LCBC_Prestressed T-Beam,TB-02,LCBC_Prestressed T-Beam,,,,,TB-02,Concrete - Precast Concrete,
Structural Framing,LCBC_Prestressed T-Beam,TB-01,LCBC_Prestressed T-Beam,,,,,TB-01,Concrete - Precast Concrete,
Floors,Floor,LCBC_Struct_FL_325mm HCS w/ 75mm Topping,Floor,,,325mm HCS with 75mm Topping,325,LCBC_Struct_FL_325mm HCS w/ 75mm Topping,ST-HOLLOWCORE,
Floors,Floor,LCBC_Struct_FL_250mm,Floor,,,250mm THK RC FLOOR SLAB,,LCBC_Struct_FL_250mm,ST-CONC,
Floors,Floor,LCBC_Struct_FL_300mm,Floor,,,300mm THK RC FLOOR SLAB,,LCBC_Struct_FL_300mm,ST-CONC,
Floors,Floor,LCBC_Struct_FL_50mm,Floor,,,50mm THK RC FLOOR SLAB,,LCBC_Struct_FL_50mm,ST-CONC,
Floors,Floor,LCBC_Struct_Plinth_300mm,Floor,,,150mm THK RC FLOOR SLAB,,LCBC_Struct_Plinth_300mm,RC PLINTH,
Floors,Floor,LCBC_Struct_Plinth_400mm,Floor,,,150mm THK RC FLOOR SLAB,,LCBC_Struct_Plinth_400mm,RC PLINTH,
Floors,Floor,LCBC_Struct_Mass_Concrete_250mm,Floor,,,250mm THK MASS CONCRETE,,LCBC_Struct_Mass_Concrete_250mm,ST-MASS CONCRETE,
Floors,Floor,LCBC_Struct_Plinth_205mm,Floor,,,205mm THK RC FLOOR SLAB,,LCBC_Struct_Plinth_205mm,ST-CONC,
Floors,Floor,LCBC_Struct_Plinth_325mm,Floor,,,325mm THK RC FLOOR SLAB,,LCBC_Struct_Plinth_325mm,RC PLINTH,
Floors,Floor,LCBC_Struct_Plinth_350mm,Floor,,,350mm THK RC FLOOR SLAB,,LCBC_Struct_Plinth_350mm,RC PLINTH,
Structural Columns,LCBC_Concrete-Rectangular-Column,1000 x 1000,LCBC_Concrete-Rectangular-Column,,,,,1000 x 1000,ST-Precast Column,
Structural Columns,LCBC_Concrete-Rectangular-Column,1000 x 1000 Topping,LCBC_Concrete-Rectangular-Column,,,,,1000 x 1000 Topping,ST-Precast Column,
Walls,Basic Wall,LCBC_IN_W4_300mm,Basic Wall,B2010120,Ext. Wall - Precast,300mm THK PC WALL,W4,LCBC_IN_W4_300mm,LCBC_Concrete,
Walls,Basic Wall,LCBC_IN_RC_PARAPET WALL_150mm,Basic Wall,B1010210,Bearing Walls - CIP,150MM THK PARAPET WALL,,LCBC_IN_RC_PARAPET WALL_150mm,ST-PARAPET WALL,
