Family,SubFamily,ObjectGroup,ObjectName,Assembly Code,Assembly Description,Description,Type Comments,Type Name,Structural Material,Material
Pipes,,,Pipe Types,,,,,,,
Pipe Fittings,,,ELBOW(CAST IRON),,,,,,,
Pipe Fittings,,,M_Tee Reducing Sanitary  - (CAST IRON),,,,,,,
Pipe Fittings,,,PB_PS_Generic_Elbow,,,,,,,
Pipe Fittings,,,M_Reducer - PVC - Sch 40 - DWV,,,,,,,
Pipe Fittings,,,PB_PS_Flanged_Elbow,,,,,,,
Pipe Fittings,,,M_Tee Reducing - Flanged - GI - Class 1,,,,,,,
Pipe Fittings,,,M_Elbow Reducing - Threaded - MI - Class 1,,,,,,,
Pipe Fittings,,,M_Tee Reducing - Threaded - MI - Class 1,,,,,,,
Pipe Fittings,,,PB_PS_Generic_Union,,,,,,,
Pipe Fittings,,,M_Tee Reducing Sanitary - PVC - Sch 40 - DWV,,,,,,,
Pipe Fittings,,,PB_PS_Generic_End Cap,,,,,,,
Pipe Fittings,,,PB_PS_Flanged_End Cap,,,,,,,
Pipe Fittings,,,Bottle Trap,,,,,,,
Pipe Fittings,,,M_Coupling Concentric Reducing - Threaded - MI - Class 1,,,,,,,
Pipe Fittings,,,M_Tee Reducing - Flanged - GI - Class 125,,,,,,,
Pipe Fittings,,,M_Elbow - PVC - Sch 40,,,,,,,
Pipe Fittings,,,M_Elbow - Flanged - CS - Class 150,,,,,,,
Pipe Fittings,,,M_Reducer - PVC - Sch 40 - DWV(upvc),,,,,,,
Pipe Fittings,,,PB_PS_Generic_Reducer,,,,,,,
Pipe Fittings,,,ELBOW(uPVC),,,,,,,
Pipe Fittings,,,PB_PS_Flanged_Reducer,,,,,,,
Pipe Fittings,,,PB_PS_Flanged_Adaptor,,,,,,,
Pipe Accessories,M_Gate Valve - 50-300 mm1,100 mm,M_Gate Valve - 50-300 mm1,,,,,100 mm,,
Pipe Accessories,M_Pressure Regulating Valve - 50-150 mm,100 mm,M_Pressure Regulating Valve - 50-150 mm,,,,,100 mm,,
Pipe Accessories,,,PUB METER,,,,,,,
Pipe Accessories,HUB ST WITH VENT,HUB ST WITH VENT,HUB ST WITH VENT,,,Hubless Pipe & Fittings,,HUB ST WITH VENT,,SANITARY
Pipe Accessories,HUB ST WITH VENT,HUB ST WITH VENT,HUB ST WITH VENT,,,Hubless Pipe & Fittings,,,,SANITARY
Pipe Accessories,,,PB_PLUM_Gate Valve_Threaded_15-76mm,,,,,,,
Pipe Accessories,,,P_Threaded Gate Valve,,,,,,,
Pipe Accessories,,,P_Threaded Gate Valve1,,,,,,,
Pipe Accessories,P&S_Ball Valve - 15-150 mm,20 mm,P&S_Ball Valve - 15-150 mm,,,,,20 mm,,
Pipe Accessories,,,PB_PLUM_Check Valve_Threaded_15-76mm,,,,,,,
Pipe Accessories,,,PB_PLUM_Tap Assembly_Bottom Connector (Nested In),,,,,,,
Pipe Accessories,,,C CHANNEL (800),,,,,,,
Pipe Accessories,PRESSURE VESSEL(60L),6.31 LPS,PRESSURE VESSEL(60L),,,,,6.31 LPS,,
Pipe Accessories,,,C CHANNEL ON TOP (800),,,,,,,
Pipe Accessories,,,Plinth_AAG,,,,,,,
Pipe Accessories,,,"PUMP C CHANNEL(600,800)",,,,,,,
Pipe Accessories,,,PUMP CUSION,,,,,,,
Pipe Accessories,,,FLEXIBLE CONNECTION,,,,,,,
Pipe Accessories,13109_ZYH_BM3D01_Pressure Gauge,100 mm Dial - 8 mm,13109_ZYH_BM3D01_Pressure Gauge,,,,,100 mm Dial - 8 mm,,
Pipe Accessories,M_Y Strainer - 65,80 mm,M_Y Strainer - 65,,,,,80 mm,,
Pipe Accessories,M_Check Valve - Wafer - 50-600 mm,100 mm,M_Check Valve - Wafer - 50-600 mm,,,,,100 mm,,
