Family,SubFamily,ObjectGroup,ObjectName,Assembly Code,Assembly Description,Description,Type Comments,Type Name,Structural Material,Material
Walls,Basic Wall,L166_Wall 2C_100mm(15mm one side),Basic Wall,04:MS13,,100mm THK PC WALL,,L166_Wall 2C_100mm(15mm one side),00_L166_BLOCK WALL,
Walls,Basic Wall,L166_Wall 2C_100mm,Basic Wall,04:MS13,,100mm THK PC WALL,,L166_Wall 2C_100mm,00_L166_BLOCK WALL,
Walls,Basic Wall,L166_Wall 2C_100mm(One side-35mm Tile Finish),Basic Wall,04:MS13,,100mm THK PC WALL,,L166_Wall 2C_100mm(One side-35mm Tile Finish),00_L166_BLOCK WALL,
Walls,Basic Wall,L166_Wall 2C_100mm(35mm Tile Finish),Basic Wall,04:MS13,,100mm THK PC WALL,,L166_Wall 2C_100mm(35mm Tile Finish),00_L166_BLOCK WALL,
Walls,Basic Wall,L166_Wall 3C_150mm (35 Toiet Tiles),Basic Wall,3C:CN60,,150mm THK PC WALL,,L166_Wall 3C_150mm (35 Toiet Tiles),Toilet Staggered Tile,
Walls,Basic Wall,L166_Wall 2C_100mm(35-0mm Tile Finish),Basic Wall,04:MS13,,Precision Block Wall 100mm Thk.,,L166_Wall 2C_100mm(35-0mm Tile Finish),00_L166_BLOCK WALL,
Walls,Basic Wall,L166_Wall 3C_150mm(one side 15mm),Basic Wall,3C:CN60,,150mm THK PC WALL,,L166_Wall 3C_150mm(one side 15mm),00_L166_PRECAST WALL,
Walls,Basic Wall,L166_Wall 3C_150mm(35 COAT),Basic Wall,3C:CN60,,150mm THK PC WALL,,L166_Wall 3C_150mm(35 COAT),00_L166_PRECAST WALL,
Walls,Basic Wall,L166_Wall 3C_150mm,Basic Wall,3C:CN60,,150mm THK PC WALL,,L166_Wall 3C_150mm,00_L166_PRECAST WALL,
Walls,Basic Wall,L166_Wall 3C_150mm(15-20 COAT),Basic Wall,3C:CN60,,150mm THK PC WALL,,L166_Wall 3C_150mm(15-20 COAT),00_L166_PRECAST WALL,
Walls,Basic Wall,L166_Wall 3C_150mm(no plaster),Basic Wall,3C:CN60,,150mm THK PC WALL,,L166_Wall 3C_150mm(no plaster),00_L166_PRECAST WALL,
Walls,Basic Wall,L166_Wall 3C_150mm(15mm one side),Basic Wall,3C:CN60,,150mm THK PC WALL,,L166_Wall 3C_150mm(15mm one side),00_L166_PRECAST WALL,
Walls,Basic Wall,L166_Wall 3C_150mm(15-35 COAT),Basic Wall,3C:CN60,,150mm THK PC WALL,,L166_Wall 3C_150mm(15-35 COAT),00_L166_PRECAST WALL,
Walls,Basic Wall,L166_Wall_150mm_ALC PANEL EXT (15-25mm),Basic Wall,3C:CN60,,150mm THK PC WALL,,L166_Wall_150mm_ALC PANEL EXT (15-25mm),00_L166_PRECAST WALL,
Walls,Basic Wall,L166_Wall 3C_150mm(20-35 COAT) Refuse,Basic Wall,3C:CN60,,150mm THK PC WALL,,L166_Wall 3C_150mm(20-35 COAT) Refuse,00_L166_PRECAST WALL,
Walls,Basic Wall,L166_Wall 2C_100mm(One side-35mm Edge Tile Finish),Basic Wall,04:MS13,,100mm THK PC WALL,,L166_Wall 2C_100mm(One side-35mm Edge Tile Finish),00_L166_BLOCK WALL,
Walls,Basic Wall,L166_Wall 2C_100mm(15-35mm Tile Finish),Basic Wall,04:MS13,,100mm THK PC WALL,,L166_Wall 2C_100mm(15-35mm Tile Finish),00_L166_BLOCK WALL,
Walls,Basic Wall,L166_Wall 3C_150mm(20-35 COAT),Basic Wall,3C:CN60,,150mm THK PC WALL,,L166_Wall 3C_150mm(20-35 COAT),00_L166_PRECAST WALL,
Walls,Basic Wall,LCBC_Wall_PHENOLIC PARTITION_12mm,Basic Wall,04:MS13,,,,LCBC_Wall_PHENOLIC PARTITION_12mm,Paint - White,
Walls,Basic Wall,L166_Wall_100mm (20-0 COAT),Basic Wall,3C:CN60,,100mm THK PC WALL,,L166_Wall_100mm (20-0 COAT),00_L166_PRECAST WALL,
Walls,Basic Wall,L166_Wall_100mm (0-0 COAT),Basic Wall,3C:CN60,,100mm THK PC WALL,,L166_Wall_100mm (0-0 COAT),00_L166_PRECAST WALL,
Walls,Basic Wall,L166_Wall_100mm (15-15 COAT),Basic Wall,3C:CN60,,100mm THK PC WALL,,L166_Wall_100mm (15-15 COAT),00_L166_PRECAST WALL,
Walls,Basic Wall,L166_Wall_100mm (15-0 COAT),Basic Wall,3C:CN60,,100mm THK PC WALL,,L166_Wall_100mm (15-0 COAT),00_L166_PRECAST WALL,
Walls,Basic Wall,L166_Dry Wall 4B_127mm,Basic Wall,04:MS13,,127mm THK DRYWALL,,L166_Dry Wall 4B_127mm,Default,
Walls,Basic Wall,L166_Wall 3C_150mm(20 COAT),Basic Wall,3C:CN60,,150mm THK PC WALL,,L166_Wall 3C_150mm(20 COAT),00_L166_PRECAST WALL,
Walls,Basic Wall,L166_PLASTER_10mm,Basic Wall,B2010120,Ext. Wall - Precast,10mm THK SKIM COAT,,L166_PLASTER_10mm,L166_Plaster,
Walls,Basic Wall,L166_PLASTER_25mm,Basic Wall,B2010120,Ext. Wall - Precast,10mm THK SKIM COAT,,L166_PLASTER_25mm,L166_Plaster,
Walls,Basic Wall,L166_PLASTER_15mm,Basic Wall,B2010120,Ext. Wall - Precast,10mm THK SKIM COAT,,L166_PLASTER_15mm,L166_Plaster,
Walls,Basic Wall,L166_PLASTER_20mm,Basic Wall,B2010120,Ext. Wall - Precast,10mm THK SKIM COAT,,L166_PLASTER_20mm,L166_Plaster,
Walls,Basic Wall,L166_Lift_Tile_50mm,Basic Wall,B2010120,Ext. Wall - Precast,50mm THK TILE,,L166_Lift_Tile_50mm,TILES 1200x600x3mmGrout,
Walls,Basic Wall,L166_Tile Finish_35mm(300x600mm),Basic Wall,B2010120,Ext. Wall - Precast,35mm TILES,,L166_Tile Finish_35mm(300x600mm),Wall Tile staggered 300x600(3mm grout),
Walls,Basic Wall,L166_Insulation_60mm,Basic Wall,B2010120,Ext. Wall - Precast,60mmThk Drywall Lining,,L166_Insulation_60mm,L166_Plaster,
Walls,Basic Wall,L166_Lift_Tile_35mm,Basic Wall,B2010120,Ext. Wall - Precast,35mm THK TILE,,L166_Lift_Tile_35mm,TILES 1200x600x3mmGrout,
Walls,Basic Wall,L166_Wall 3C_150mm(15-35 COAT) LIFT,Basic Wall,3C:CN60,,150mm THK PC WALL,,L166_Wall 3C_150mm(15-35 COAT) LIFT,00_L166_PRECAST WALL,
Walls,Basic Wall,L166_PLASTER_12.5mm,Basic Wall,B2010120,Ext. Wall - Precast,12.5mm THK SKIM COAT,,L166_PLASTER_12.5mm,L166_Plaster,
Walls,Basic Wall,L166_Wall_150mm_ALC PANEL EXT (0-25mm),Basic Wall,3C:CN60,,150mm THK PC WALL,,L166_Wall_150mm_ALC PANEL EXT (0-25mm),00_L166_PRECAST WALL,
Walls,Basic Wall,L166_Wall_100mm (20-15 COAT),Basic Wall,3C:CN60,,100mm THK PC WALL,,L166_Wall_100mm (20-15 COAT),00_L166_PRECAST WALL,
Walls,Basic Wall,L166_Tile Finish_35mm,Basic Wall,B2010120,Ext. Wall - Precast,10mm THK SKIM COAT,,L166_Tile Finish_35mm,<By Category>,
Walls,Basic Wall,L166_Wall 2A_100mm,Basic Wall,04:MS13,,100mm THK PBW,,L166_Wall 2A_100mm,00_L166_BLOCK WALL,
Walls,Basic Wall,L166_Wall 3C_150mm(15-35 COAT) Refuse Room,Basic Wall,3C:CN60,,150mm THK PC WALL,,L166_Wall 3C_150mm(15-35 COAT) Refuse Room,00_L166_PRECAST WALL,
Walls,Basic Wall,L166_Wall 3B_150mm (NO PLASTER),Basic Wall,3C:CN60,,150mm THK PC WALL,,L166_Wall 3B_150mm (NO PLASTER),00_L166_PRECAST WALL,
Walls,Basic Wall,L166_Host ALC,Basic Wall,,,,,L166_Host ALC,Default,
