Family,SubFamily,ObjectGroup,ObjectName,Assembly Code,Assembly Description,Description,Type Comments,Type Name,Structural Material,Material
Walls,Basic Wall,L166_PLASTER_20mm,Basic Wall,B2010120,Ext. Wall - Precast,20mm THK Plaster,,L166_PLASTER_20mm,L166_Plaster,
Walls,Basic Wall,L166_Wall 3C_150mm(35 COAT),Basic Wall,3C:CN60,,150mm THK PC WALL,,L166_Wall 3C_150mm(35 COAT),00_L166_PRECAST WALL,
Walls,Basic Wall,L166_Wall 3C_150mm,Basic Wall,3C:CN60,,150mm THK PC WALL,,L166_Wall 3C_150mm,00_L166_PRECAST WALL,
Walls,Basic Wall,L166_Wall 3C_150mm(15-20 COAT),Basic Wall,3C:CN60,,150mm THK PC WALL,,L166_Wall 3C_150mm(15-20 COAT),00_L166_PRECAST WALL,
Walls,Basic Wall,L166_Wall 3C_150mm(one side 15mm),Basic Wall,3C:CN60,,150mm THK PC WALL,,L166_Wall 3C_150mm(one side 15mm),00_L166_PRECAST WALL,
Walls,Basic Wall,L166_Wall 3C_150mm(no plaster),Basic Wall,3C:CN60,,150mm THK PC WALL,,L166_Wall 3C_150mm(no plaster),00_L166_PRECAST WALL,
Walls,Basic Wall,L166_Wall 3C_150mm(one side 20mm),Basic Wall,3C:CN60,,150mm THK PC WALL,,L166_Wall 3C_150mm(one side 20mm),00_L166_PRECAST WALL,
Walls,Basic Wall,L166_Wall_100mm (20-15mm COAT),Basic Wall,3C:CN60,,100mm THK PC WALL,,L166_Wall_100mm (20-15mm COAT),00_L166_PRECAST WALL,
Walls,Basic Wall,L166_Wall_100mm (0-0mm COAT),Basic Wall,3C:CN60,,100mm THK PC WALL,,L166_Wall_100mm (0-0mm COAT),00_L166_PRECAST WALL,
Walls,Basic Wall,L166_Wall_100mm (15-0mm COAT),Basic Wall,3C:CN60,,100mm THK PC WALL,,L166_Wall_100mm (15-0mm COAT),00_L166_PRECAST WALL,
Walls,Basic Wall,L166_Wall_100mm (20-0mm COAT),Basic Wall,3C:CN60,,100mm THK PC WALL,,L166_Wall_100mm (20-0mm COAT),00_L166_PRECAST WALL,
Walls,Basic Wall,L166_Wall_100mm (15-15mm COAT),Basic Wall,3C:CN60,,100mm THK PC WALL,,L166_Wall_100mm (15-15mm COAT),00_L166_PRECAST WALL,
Walls,Basic Wall,L166_Wall 3C_150mm(20-35 COAT),Basic Wall,3C:CN60,,150mm THK PC WALL,,L166_Wall 3C_150mm(20-35 COAT),00_L166_PRECAST WALL,
Walls,Basic Wall,L166_Wall 3C_150mm(20 COAT),Basic Wall,3C:CN60,,150mm THK PC WALL,,L166_Wall 3C_150mm(20 COAT),00_L166_PRECAST WALL,
Walls,Basic Wall,L166_PLASTER_10mm,Basic Wall,B2010120,Ext. Wall - Precast,10mm THK SKIM COAT,,L166_PLASTER_10mm,L166_Plaster,
Walls,Basic Wall,L166_PLASTER_15mm,Basic Wall,B2010120,Ext. Wall - Precast,15mm THK Plaster,,L166_PLASTER_15mm,L166_Plaster,
Walls,Basic Wall,L166_Tiles_50mm,Basic Wall,B2010120,Ext. Wall - Precast,1200x600x11mm Ceramic Wall Tiles,,L166_Tiles_50mm,TILES 1200x600x3mmGrout,
Walls,Basic Wall,L166_Tile Finish_35mm (300x600mm),Basic Wall,B2010120,Ext. Wall - Precast,300x600 Polished Porcelain Wall Tiles,,L166_Tile Finish_35mm (300x600mm),Toilet Staggered Tile,
Walls,Basic Wall,L166_TILE_35mm LIFT,Basic Wall,B2010120,Ext. Wall - Precast,1200x600x11mm Ceramic Wall Tiles,,L166_TILE_35mm LIFT,_LIFT,
Walls,Basic Wall,L166_PLASTER_25mm,Basic Wall,B2010120,Ext. Wall - Precast,25mm THK Plaster,,L166_PLASTER_25mm,L166_Plaster,
Walls,Basic Wall,L166_Insulation_60mm,Basic Wall,B2010120,Ext. Wall - Precast,60mmThk Drywall Lining,,L166_Insulation_60mm,L166_Plaster,
Walls,Basic Wall,L166_Wall 3C_150mm(15-35 COAT),Basic Wall,3C:CN60,,150mm THK PC WALL,,L166_Wall 3C_150mm(15-35 COAT),00_L166_PRECAST WALL,
Walls,Basic Wall,L166_Wall 2A_100mm,Basic Wall,04:MS13,,100mm THK ALC WALL,,L166_Wall 2A_100mm,00_L166_BLOCK WALL,
Walls,Basic Wall,L166_Dry Wall 4C_76.5mm,Basic Wall,04:MS13,,76.5mm THK DRYWALL,,L166_Dry Wall 4C_76.5mm,Gypsum Wall Board,
Walls,Basic Wall,L166_Wall 3B_150mm (NO PLASTER),Basic Wall,3C:CN60,,150mm THK PC WALL,,L166_Wall 3B_150mm (NO PLASTER),00_L166_PRECAST WALL,
Walls,Basic Wall,L166_Wall_150mm_ALC PANEL EXT (25-35mm),Basic Wall,3C:CN60,,150mm THK PC WALL,,L166_Wall_150mm_ALC PANEL EXT (25-35mm),00_L166_PRECAST WALL,
Walls,Basic Wall,L166_Wall 2C_100mm,Basic Wall,04:MS13,,100mm THK PC WALL,,L166_Wall 2C_100mm,00_L166_BLOCK WALL,
Walls,Basic Wall,L166_Wall_150mm_ALC PANEL EXT (25-15mm),Basic Wall,3C:CN60,,150mm THK PC WALL,,L166_Wall_150mm_ALC PANEL EXT (25-15mm),00_L166_PRECAST WALL,
Walls,Basic Wall,L166_Wall_150mm_ALC PANEL EXT (15-25mm),Basic Wall,3C:CN60,,150mm THK PC WALL,,L166_Wall_150mm_ALC PANEL EXT (15-25mm),00_L166_PRECAST WALL,
Walls,Basic Wall,L166_Wall 2C_100mm (No Plaster),Basic Wall,04:MS13,,100mm THK PC WALL,,L166_Wall 2C_100mm (No Plaster),00_L166_BLOCK WALL,
Walls,Basic Wall,L166_Wall 2C_100mm(15mm one side),Basic Wall,04:MS13,,100mm THK PC WALL,,L166_Wall 2C_100mm(15mm one side),00_L166_BLOCK WALL,
Walls,Basic Wall,L166_Wall_150mm_ALC PANEL EXT (0-0mm),Basic Wall,3C:CN60,,150mm THK PC WALL,,L166_Wall_150mm_ALC PANEL EXT (0-0mm),00_L166_PRECAST WALL,
Walls,Basic Wall,L166_Wall_150mm_ALC PANEL EXT (0-25mm),Basic Wall,3C:CN60,,150mm THK PC WALL,,L166_Wall_150mm_ALC PANEL EXT (0-25mm),00_L166_PRECAST WALL,
Walls,Basic Wall,L166_Wall_150mm_ALC PANEL EXT (25-0mm),Basic Wall,3C:CN60,,150mm THK PC WALL,,L166_Wall_150mm_ALC PANEL EXT (25-0mm),00_L166_PRECAST WALL,
Walls,Basic Wall,L166_Wall_12mm,Basic Wall,04:MS13,,Toilet Phenolic Cubicle Partition,,L166_Wall_12mm,Paint - White,
Walls,Basic Wall,L166_Tile Finish_35mm,Basic Wall,B2010120,Ext. Wall - Precast,300x600 Polished Porcelain Wall Tiles,,L166_Tile Finish_35mm,TILES,
Walls,Basic Wall,L166_Wall_100mm(25-25mm COAT),Basic Wall,3C:CN60,,100mm THK PC WALL,,L166_Wall_100mm(25-25mm COAT),00_L166_PRECAST WALL,
Walls,Basic Wall,L166_Stainless Strip_10mm,Basic Wall,B2010120,Ext. Wall - Precast,Stainless Steel Strip,,L166_Stainless Strip_10mm,L166_Plaster,
Walls,Basic Wall,L166_Toe Plate_10mm,Basic Wall,B2010120,Ext. Wall - Precast,Stainless Steel Strip,,L166_Toe Plate_10mm,L166_Plaster,
Walls,Basic Wall,L166_Host,Basic Wall,,,Stainless Steel Strip,,L166_Host,Metal - Stud Layer,
Walls,Basic Wall,L166_Plasterboard_12mm,Basic Wall,B2010120,Ext. Wall - Precast,12mm THK PlasterBoard,,L166_Plasterboard_12mm,L166_Plaster,
Walls,Basic Wall,LCBC_Backsplash 15mm,Basic Wall,B2010120,Ext. Wall - Precast,Simulated Stone- Surface Backsplash,,LCBC_Backsplash 15mm,L166_Plaster,
Generic Models,L166_Tactile,LCBC_5 Tactile,L166_Tactile,,,Ceramic Tactiles,,LCBC_5 Tactile,,<By Category>
Generic Models,L166_Tactile1,LCBC_4 Tactile 2,L166_Tactile1,,,Ceramic Tactiles,,LCBC_4 Tactile 2,,<By Category>
Generic Models,LCBC_Opening Wall Pipe,LCBC_Opening Wall Pipe,LCBC_Opening Wall Pipe,,,WALL OPENING,,LCBC_Opening Wall Pipe,,
Generic Models,LCBC_Opening Wall,LCBC_Opening Wall,LCBC_Opening Wall,,,WALL OPENING,,LCBC_Opening Wall,,
Generic Models,22FX45,22FX45,22FX45,,,Bib Tap with Hose Coupling,,22FX45,,
Generic Models,LCBC_Opening Floor Pipe,LCBC_Floor Pipe Opening,LCBC_Opening Floor Pipe,,,FLOOR PIPE OPENING,,LCBC_Floor Pipe Opening,,
Generic Models,L166_Exit Sign (not hosted),AP_Exit_Box,L166_Exit Sign (not hosted),,,Emergency exit signs,,AP_Exit_Box,,
Generic Models,22FX7,22FX31 2,22FX7,,,Undercounter Wash Hand Basin,,22FX31 2,,
Generic Models,22FX6,22FX41,22FX6,,,Deck Mounter Sensor Tap-Type 1,,22FX41,,
Generic Models,10TA2,10TA2,10TA2,,,Manual Soap Dispenser-Type 2,,10TA2,,
Generic Models,22FX11,22FX11,22FX11,,,Wall-Hung Urinal-Type 1,,22FX11,,
Generic Models,22FX1,22FX1,22FX1,,,Wall-Hung Water Closet-Type1,,22FX1,,
Generic Models,22FX21,22FX21,22FX21,,,WC Automatic Flush Valve-Type 1,,22FX21,,Stainless Steel
Generic Models,10TA82_1,10TA82,10TA82_1,,,Handicapped Grab Bars for Water Closet,,10TA82,,
Generic Models,22FX49_NEW,22FX49_NEW,22FX49_NEW,,,Shower Mixer,,22FX49_NEW,,
Generic Models,22FX61_NEW1,22FX61_NEW,22FX61_NEW1,,,Wall Mounted Shower Head,,22FX61_NEW,,
Generic Models,22FX51,22FX51,22FX51,,,Wall Mounted Hand Bidet Sprayer with Flexible Hose,,22FX51,,
Generic Models,22FX45A,22FX45A,22FX45A,,,Wall Mounted Angle Stop Valve with Lever Handle,,22FX45A,,
Generic Models,Toilet Grating,Toilet Grating,Toilet Grating,,,Toilet Scupper Drain Grating,,Toilet Grating,,
Generic Models,FIXED MIRROR,LCBC_Toilet Mirror,FIXED MIRROR,,,Toilet Mirror,,LCBC_Toilet Mirror,,
Generic Models,10TA12,10TA12 15,10TA12,,,Double Jumbo Roll Paper Holder,,10TA12 15,,
Generic Models,10TA12,10TA12 16,10TA12,,,Double Jumbo Roll Paper Holder,,10TA12 16,,
Generic Models,10TA93,10TA93,10TA93,,,Soap Holder (Surface Mounted),,10TA93,,
Generic Models,10TA83_1,10TA83_430,10TA83_1,,,Handicapped Grab Bars for Urinals,,10TA83_430,,
Generic Models,22FX2,22FX2,22FX2,,,Wall-Hung Water Closet-Type 2,,22FX2,,
Generic Models,10TA81_GB2,10TA81_GB830,10TA81_GB2,,,Handicapped Grab Bars for Water Closet,,10TA81_GB830,,
Generic Models,10TA81_GB2,10TA81_GB700,10TA81_GB2,,,Handicapped Grab Bars for Water Closet,,10TA81_GB700,,
Generic Models,10TA81_GB2,10TA81_GB620,10TA81_GB2,,,Handicapped Grab Bars for Water Closet,,10TA81_GB620,,
Generic Models,10TA13,10TA13,10TA13,,,Jumbo Roll Paper Holde (Surface Mounted),,10TA13,,
Generic Models,10TA21,10TA21,10TA21,,,Automatic Paper Roll Holder,,10TA21,,
Generic Models,22FX32_New1,22FX32_New,22FX32_New1,,,Wall-Hung Wash Hand Basin,,22FX32_New,,
Generic Models,Modesty Panel,Modesty Panel,Modesty Panel,,,Urinal Modesty Panel,,Modesty Panel,,
Generic Models,Lavatory Supply,Lavatory Supply,Lavatory Supply,,,Lavatory Fittings,,Lavatory Supply,,
Generic Models,22FX5,22FX31,22FX5,,,Undercounter Wash Hand Basin,,22FX31,,
