Family,SubFamily,ObjectGroup,ObjectName,Assembly Code,Assembly Description,Description,Type Comments,Type Name,Structural Material,Material
Walls,Basic Wall,LCBC_IN_W3C_15P_ALC_15P_180mm,Basic Wall,3C:CN60,,150mm THK ALC WALL,,LCBC_IN_W3C_15P_ALC_15P_180mm,00_L166_PRECAST WALL,
Walls,Basic Wall,LCBC_IN_W3A_15P_ALC_15P_180mm,Basic Wall,03:CN60,,150mm THK ALC WALL,,LCBC_IN_W3A_15P_ALC_15P_180mm,00_L166_PRECAST WALL,
Walls,Basic Wall,LCBC_IN_W3C_15P_ALC_35T_200mm,Basic Wall,3C:CN60,,150mm THK ALC WALL,,LCBC_IN_W3C_15P_ALC_35T_200mm,00_L166_PRECAST WALL,
Walls,Basic Wall,LCBC_IN_W3C_15P_ALC_20P_185mm,Basic Wall,3C:CN60,,150mm THK ALC WALL,,LCBC_IN_W3C_15P_ALC_20P_185mm,00_L166_PRECAST WALL,
Walls,Basic Wall,LCBC_EX_W150_25P_ALC_20P_195mm,Basic Wall,3C:CN60,,150mm THK ALC WALL,,LCBC_EX_W150_25P_ALC_20P_195mm,00_L166_PRECAST WALL,
Walls,Basic Wall,LCBC_IN_W3C_10P_ALC_15P_175mm,Basic Wall,3C:CN60,,150mm THK ALC WALL,,LCBC_IN_W3C_10P_ALC_15P_175mm,00_L166_PRECAST WALL,
Walls,Basic Wall,LCBC_IN_W2C_5P_ALC_5P_110mm,Basic Wall,04:MS13,,100mm THK ALC WALL,,LCBC_IN_W2C_5P_ALC_5P_110mm,00_L166_BLOCK WALL,
Walls,Basic Wall,LCBC_IN_W3C_10P_ALC_20P_180mm,Basic Wall,3C:CN60,,150mm THK ALC WALL,,LCBC_IN_W3C_10P_ALC_20P_180mm,00_L166_PRECAST WALL,
Walls,Basic Wall,LCBC_IN_W3C_15P_ALC_165mm,Basic Wall,3C:CN60,,150mm THK ALC WALL,,LCBC_IN_W3C_15P_ALC_165mm,00_L166_PRECAST WALL,
Walls,Basic Wall,LCBC_EX_W150_25P_ALC_15P_190mm,Basic Wall,3C:CN60,,150mm THK ALC WALL,,LCBC_EX_W150_25P_ALC_15P_190mm,00_L166_PRECAST WALL,
Walls,Basic Wall,LCBC_IN_W3A_15P_ALC_165mm,Basic Wall,03:CN60,,150mm THK ALC WALL,,LCBC_IN_W3A_15P_ALC_165mm,00_L166_PRECAST WALL,
