Family,SubFamily,ObjectGroup,ObjectName,Assembly Code,Assembly Description,Description,Type Comments,Type Name,Structural Material,Material
Walls,Basic Wall,LCBC_Dry Wall 4B_127mm,Basic Wall,04:MS13,,127mm THK DRYWALL,,LCBC_Dry Wall 4B_127mm,LCBC_Dry Wall,
Walls,Basic Wall,LCBC_EX_W150_25P_ALC_175mm,Basic Wall,04:MS13,,150mm THK ALC WALL,,LCBC_EX_W150_25P_ALC_175mm,LCBC_Precast Wall,
Walls,Basic Wall,LCBC_IN_W3C_15P_ALC_15P_180mm,Basic Wall,3C:CN60,,150mm THK ALC WALL,,LCBC_IN_W3C_15P_ALC_15P_180mm,LCBC_Precast Wall,
Walls,Basic Wall,LCBC_IN_W3C_ALC_150mm,Basic Wall,3C:CN60,,150mm THK ALC WALL,,LCBC_IN_W3C_ALC_150mm,LCBC_Precast Wall,
Walls,Basic Wall,LCBC_IN_W3C_15P_ALC_165mm,Basic Wall,3C:CN60,,150mm THK ALC WALL,,LCBC_IN_W3C_15P_ALC_165mm,LCBC_Precast Wall,
Walls,Basic Wall,LCBC_IN_W15_15P_ALC_60I_15P_240mm,Basic Wall,3C:CN60,,150mm THK ALC WALL,,LCBC_IN_W15_15P_ALC_60I_15P_240mm,LCBC_Precast Wall,
Walls,Basic Wall,LCBC_EX_W150_25P_ALC_15P_190mm,Basic Wall,04:MS13,,150mm THK ALC WALL,,LCBC_EX_W150_25P_ALC_15P_190mm,LCBC_Precast Wall,
Walls,Basic Wall,LCBC_IN_W2C_ALC_100mm,Basic Wall,04:MS13,,100mm THK ALC WALL,,LCBC_IN_W2C_ALC_100mm,LCBC_BLOCK WALL,
Walls,Basic Wall,LCBC_IN_W2C_35T_ALC_35T_170mm,Basic Wall,04:MS13,,100mm THK ALC WALL,,LCBC_IN_W2C_35T_ALC_35T_170mm,LCBC_BLOCK WALL,
Walls,Basic Wall,LCBC_Wall_PHENOLIC PARTITION_12mm,Basic Wall,04:MS13,,Toilet Phenolic Cubicle Partition,,LCBC_Wall_PHENOLIC PARTITION_12mm,Paint - White,
Walls,Basic Wall,LCBC_IN_W2C_15P_ALC_115mm,Basic Wall,04:MS13,,100mm THK ALC WALL,,LCBC_IN_W2C_15P_ALC_115mm,LCBC_BLOCK WALL,
Walls,Basic Wall,LCBC_IN_W2C_35T_ALC_135mm,Basic Wall,04:MS13,,100mm THK ALC WALL,,LCBC_IN_W2C_35T_ALC_135mm,LCBC_BLOCK WALL,
Walls,Basic Wall,LCBC_IN_W3B_15P_ALC_35T_200mm,Basic Wall,04:MS13,,150mm THK ALC WALL,,LCBC_IN_W3B_15P_ALC_35T_200mm,LCBC_Precast Wall,
Walls,Basic Wall,LCBC_IN_W2E_25P_ALC_25P_250mm,Basic Wall,04:MS13,,200mm THK ALC WALL,,LCBC_IN_W2E_25P_ALC_25P_250mm,LCBC_BLOCK WALL,
Walls,Basic Wall,LCBC_IN_W3C_20P_ALC_170mm,Basic Wall,3C:CN60,,150mm THK ALC WALL,,LCBC_IN_W3C_20P_ALC_170mm,LCBC_Precast Wall,
Walls,Basic Wall,LCBC_IN_W2C_20P_ALC_15P_135mm,Basic Wall,04:MS13,,100mm THK ALC WALL,,LCBC_IN_W2C_20P_ALC_15P_135mm,LCBC_BLOCK WALL,
Walls,Basic Wall,LCBC_IN_W3C_20P_ALC_15P_185mm,Basic Wall,3C:CN60,,150mm THK ALC WALL,,LCBC_IN_W3C_20P_ALC_15P_185mm,LCBC_Precast Wall,
Walls,Basic Wall,LCBC_PLASTER_10mm,Basic Wall,B2010120,Ext. Wall - Precast,10mm THK SKIM COAT,,LCBC_PLASTER_10mm,LCBC_Plaster,
Walls,Basic Wall,LCBC_PLASTER_15mm,Basic Wall,B2010120,Ext. Wall - Precast,15mm THK Plaster,,LCBC_PLASTER_15mm,LCBC_Plaster,
