Family,SubFamily,ObjectGroup,ObjectName,Assembly Code,Assembly Description,Description,Type Comments,Type Name,Structural Material,Material
Structural Framing,LCBC_Universal Beams,UB914x305x253,LCBC_Universal Beams,,,,,UB914x305x253,Metal - Steel - 345 MPa,
Structural Framing,LCBC_Universal Beams,UB610x229x101,LCBC_Universal Beams,,,,,UB610x229x101,Metal - Steel - 345 MPa,
Structural Framing,LCBC_Universal Beams,UB762x267x173,LCBC_Universal Beams,,,,,UB762x267x173,Metal - Steel - 345 MPa,
Structural Framing,LCBC_Universal Beams,UB914x305x201,LCBC_Universal Beams,,,,,UB914x305x201,Metal - Steel - 345 MPa,
Structural Framing,LCBC_Universal Beams,UB610x229x125,LCBC_Universal Beams,,,,,UB610x229x125,Metal - Steel - 345 MPa,
Structural Framing,LCBC_Universal Beams,UB1016x305x272,LCBC_Universal Beams,,,,,UB1016x305x272,Metal - Steel - 345 MPa,
Structural Framing,LCBC_Universal Beams,UB762x267x134,LCBC_Universal Beams,,,,,UB762x267x134,Metal - Steel - 345 MPa,
Structural Framing,LCBC_Universal Beams,UB1016x406x483,LCBC_Universal Beams,,,,,UB1016x406x483,Metal - Steel - 345 MPa,
Structural Framing,LCBC_Universal Beams,UB1016x406x443,LCBC_Universal Beams,,,,,UB1016x406x443,Metal - Steel - 345 MPa,
Structural Framing,LCBC_Universal Beams,UB254x146x31,LCBC_Universal Beams,,,,,UB254x146x31,Metal - Steel - 345 MPa,
Structural Framing,LCBC_Concrete-Rectangular Beam1,1100Dx300W (Coupling Beam),LCBC_Concrete-Rectangular Beam1,,,,,1100Dx300W (Coupling Beam),LCBC_Concrete,
Structural Framing,LCBC_Concrete-Rectangular Beam1,3500Dx300W (COUPLING BEAM DETAIL 1),LCBC_Concrete-Rectangular Beam1,,,,,3500Dx300W (COUPLING BEAM DETAIL 1),LCBC_Concrete,
Structural Framing,LCBC_Concrete-Rectangular Beam1,500Dx200W,LCBC_Concrete-Rectangular Beam1,,,,,500Dx200W,LCBC_Concrete,
Structural Framing,LCBC_Concrete-Rectangular Beam1,300Dx150W,LCBC_Concrete-Rectangular Beam1,,,,,300Dx150W,LCBC_Concrete,
Structural Framing,LCBC_Concrete-Rectangular Beam1,1150Dx300W (COUPLING BEAM DETAIL 2),LCBC_Concrete-Rectangular Beam1,,,,,1150Dx300W (COUPLING BEAM DETAIL 2),LCBC_Concrete,
Structural Framing,LCBC_Concrete-Rectangular Beam2,450Dx200W,LCBC_Concrete-Rectangular Beam2,,,,,450Dx200W,<By Category>,
Walls,Basic Wall,LCBC_EX_W4_300mm,Basic Wall,B2010120,Ext. Wall - Precast,300mm THK PC WALL,W4,LCBC_EX_W4_300mm,LCBC_Concrete,
Walls,Basic Wall,LCBC_IN_W4_300mm,Basic Wall,B2010120,Ext. Wall - Precast,300mm THK PC WALL,W4,LCBC_IN_W4_300mm,LCBC_Concrete,
Walls,Basic Wall,LCBC_IN_RC_PARAPET WALL_150mm,Basic Wall,B2010120,Ext. Wall - Precast,150mm THK PARAPET WALL,,LCBC_IN_RC_PARAPET WALL_150mm,LCBC_Parapet Wall,
Walls,Basic Wall,LCBC_IN_RC KERB_130 x 300H,Basic Wall,B2010120,Ext. Wall - Precast,150mm THK RC KERB,,LCBC_IN_RC KERB_130 x 300H,LCBC_RC KERB,
Walls,Basic Wall,LCBC_IN_RC KERB_100MM,Basic Wall,B2010120,Ext. Wall - Precast,100mm THK RC KERB,,LCBC_IN_RC KERB_100MM,LCBC_RC KERB,
Walls,Basic Wall,LCBC_IN_RC KERB_125MM,Basic Wall,B2010120,Ext. Wall - Precast,125mm THK RC KERB,,LCBC_IN_RC KERB_125MM,LCBC_RC KERB,
Walls,Basic Wall,LCBC_IN_RC KERB_180 x 300H,Basic Wall,B2010120,Ext. Wall - Precast,180mm THK RC KERB,,LCBC_IN_RC KERB_180 x 300H,LCBC_RC KERB,
Walls,Basic Wall,LCBC_IN_RC KERB_100 x 300H,Basic Wall,B2010120,Ext. Wall - Precast,125mm THK RC KERB,,LCBC_IN_RC KERB_100 x 300H,LCBC_RC KERB,
Walls,Basic Wall,LCBC_IN_RC_PARAPET WALL_130mm,Basic Wall,B2010120,Ext. Wall - Precast,150mm THK PARAPET WALL,,LCBC_IN_RC_PARAPET WALL_130mm,LCBC_Parapet Wall,
Walls,Basic Wall,LCBC_IN_RC KERB_75 x 50H,Basic Wall,B2010120,Ext. Wall - Precast,150mm THK RC KERB,,LCBC_IN_RC KERB_75 x 50H,LCBC_RC KERB,
Walls,Basic Wall,LCBC_IN_RC KERB_100 x 125H,Basic Wall,B2010120,Ext. Wall - Precast,130mm THK RC KERB,,LCBC_IN_RC KERB_100 x 125H,LCBC_RC KERB,
Walls,Basic Wall,L166_Wall 380mm,Basic Wall,B2010120,Ext. Wall - Precast,380mm THK PC WALL,RC WALL 100,L166_Wall 380mm,ST-PRECAST CONC,
