Family,SubFamily,ObjectGroup,ObjectName,Assembly Code,Assembly Description,Description,Type Comments,Type Name,Structural Material,Material
Generic Models,,,LCBC_Opening Floor,,,,,,,
Generic Models,LCBC_FIXED MIRROR,LCBC_Toilet Mirror,LCBC_FIXED MIRROR,,,Toilet Mirror,,LCBC_Toilet Mirror,,
Generic Models,LCBC_22FX31,LCBC_22FX31,LCBC_22FX31,,,Undercounter Wash Hand Basin,,LCBC_22FX31,,
Generic Models,,,LCBC_22FX41,,,,,,,
Generic Models,,,LCBC_10TA2,,,,,,,
Generic Models,,,LCBC_22FX11,,,,,,,
Generic Models,LCBC_Toilet Grating,LCBC_Toilet Grating,LCBC_Toilet Grating,,,Toilet Scupper Drain Grating,,LCBC_Toilet Grating,,
Generic Models,,,LCBC_22FX1,,,,,,,
Generic Models,,,LCBC_10TA12,,,,,,,
Generic Models,,,LCBC_10TA82_650,,,,,,,
Generic Models,,,LCBC_22FX51,,,,,,,
Generic Models,,,LCBC_22FX45A,,,,,,,
Generic Models,LCBC_22FX21,LCBC_22FX21,LCBC_22FX21,,,WC Automatic Flush Valve-Type 1,,LCBC_22FX21,,Stainless Steel
Generic Models,,,LCBC_22FX2,,,,,,,
Generic Models,,,LCBC_10TA81_GB830,,,,,,,
Generic Models,,,LCBC_10TA13,,,,,,,
Generic Models,,,LCBC_10TA81_GB700,,,,,,,
Generic Models,,,LCBC_10TA21,,,,,,,
Generic Models,,,LCBC_22FX32,,,,,,,
Generic Models,,,LCBC_22FX45,,,,,,,
Generic Models,,,LCBC_10TA81_GB620,,,,,,,
Generic Models,,,LCBC_Opening Wall Pipe,,,,,,,
Generic Models,,,LCBC_22FX71,,,,,,,
Generic Models,,,LCBC_22FX47,,,,,,,
Generic Models,,,LCBC_Opening Wall,,,,,,,
Generic Models,,,LCBC_Opening Floor Pipe,,,,,,,
Generic Models,,,LCBC_Toilet Ledge,,,,,,,
Generic Models,LCBC_Tactile,LCBC_4 Tactile,LCBC_Tactile,,,Ceramic Tactiles,,LCBC_4 Tactile,,<By Category>
Generic Models,,,LCBC_10TA83,,,,,,,
Generic Models,,,LCBC_Refuse Chute,,,,,,,
Generic Models,,,LCBC_Lavatory Supply,,,,,,,
Walls,Basic Wall,LCBC_PLASTER_10mm,Basic Wall,B2010120,Ext. Wall - Precast,10mm THK SKIM COAT,,LCBC_PLASTER_10mm,L166_Plaster,
Walls,Basic Wall,LCBC_PLASTER_25mm,Basic Wall,B2010120,Ext. Wall - Precast,25mm THK Plaster,,LCBC_PLASTER_25mm,L166_Plaster,
Walls,Basic Wall,LCBC_Wall 3C_150mm(one side 15mm),Basic Wall,3C:CN60,,150mm THK PC WALL,,LCBC_Wall 3C_150mm(one side 15mm),00_L166_PRECAST WALL,
Walls,Basic Wall,LCBC_Wall 3A_150mm(15-75mm),Basic Wall,3C:CN60,,150mm THK PC WALL,,LCBC_Wall 3A_150mm(15-75mm),00_L166_PRECAST WALL,
Walls,Basic Wall,LCBC_EX_W150_15_ALC_25,Basic Wall,B2010120,Ext. Wall - Precast,150mm THK ALC PANEL WITH PLASTER ON BOTH SIDES,,LCBC_EX_W150_15_ALC_25,00_L166_PRECAST WALL,
Walls,Basic Wall,LCBC_EX_W150_35_ALC_25_150mm,Basic Wall,B2010120,Ext. Wall - Precast,150mm THK ALC PANEL WITH PLASTER ON BOTH SIDES,,LCBC_EX_W150_35_ALC_25_150mm,00_L166_PRECAST WALL,
Walls,Basic Wall,LCBC_Wall 3B_150mm,Basic Wall,3C:CN60,,150mm THK PC WALL,,LCBC_Wall 3B_150mm,00_L166_PRECAST WALL,
Walls,Basic Wall,LCBC_Wall 2C_100mm,Basic Wall,04:MS13,,100mm THK PC WALL,,LCBC_Wall 2C_100mm,00_L166_BLOCK WALL,
Walls,Basic Wall,LCBC_EX_W3E_10S_ALC_235mm,Basic Wall,3C:CN61,,200mm THK PC WALL,,LCBC_EX_W3E_10S_ALC_235mm,00_L166_PRECAST WALL,
Walls,Basic Wall,LCBC_Wall 3C_150mm,Basic Wall,3C:CN60,,150mm THK PC WALL,,LCBC_Wall 3C_150mm,00_L166_PRECAST WALL,
Walls,Basic Wall,LCBC_Wall_PHENOLIC PARTITION_12mm,Basic Wall,04:MS13,,Toilet Phenolic Cubicle Partition,,LCBC_Wall_PHENOLIC PARTITION_12mm,Paint - White,
Walls,Basic Wall,LCBC_Wall 3C_150mm(no plaster),Basic Wall,3C:CN60,,150mm THK PC WALL,,LCBC_Wall 3C_150mm(no plaster),00_L166_PRECAST WALL,
Walls,Basic Wall,LCBC_Wall 3C_150mm(15-10),Basic Wall,3C:CN60,,150mm THK PC WALL,,LCBC_Wall 3C_150mm(15-10),00_L166_PRECAST WALL,
Walls,Basic Wall,LCBC_Wall 3C_150mm (NO PLASTER),Basic Wall,3C:CN60,,150mm THK PC WALL,,LCBC_Wall 3C_150mm (NO PLASTER),00_L166_PRECAST WALL,
Walls,Basic Wall,LCBC_Wall 3C_150mm(20 COAT),Basic Wall,3C:CN60,,150mm THK PC WALL,,LCBC_Wall 3C_150mm(20 COAT),00_L166_PRECAST WALL,
Walls,Basic Wall,LCBC_Wall 3C_150mm(one side 20mm),Basic Wall,3C:CN60,,150mm THK PC WALL,,LCBC_Wall 3C_150mm(one side 20mm),00_L166_PRECAST WALL,
Walls,Basic Wall,LCBC_Wall 2E_200mm(25-25mm),Basic Wall,04:MS13,,200mm THK PC WALL,,LCBC_Wall 2E_200mm(25-25mm),00_L166_BLOCK WALL,
Walls,Basic Wall,LCBC_EX_W150_20_ALC_25_150mm,Basic Wall,B2010120,Ext. Wall - Precast,150mm THK ALC PANEL WITH PLASTER ON BOTH SIDES,,LCBC_EX_W150_20_ALC_25_150mm,00_L166_PRECAST WALL,
Walls,Basic Wall,LCBC_EX_W150_25P_ALC_175mm,Basic Wall,B2010120,Ext. Wall - Precast,150mm THK ALC PANEL WITH PLASTER ON ONE SIDE,,LCBC_EX_W150_25P_ALC_175mm,00_L166_PRECAST WALL,
Walls,Basic Wall,LCBC_PLASTER_35mm,Basic Wall,B2010120,Ext. Wall - Precast,35mm THK Plaster,,LCBC_PLASTER_35mm,_Toilet,
Walls,Basic Wall,LCBC_Tile_35mm(1200x600mm),Basic Wall,B2010120,Ext. Wall - Precast,1200x600x11mm Ceramic Wall Tiles,,LCBC_Tile_35mm(1200x600mm),1200X600(3mm grout),
